"","V1","V2","V3","V4","V5","V6","V7","V8","V9","Cluster"
"Bra006629","Bra006629","","","","","","AT5G22650.2","ATHD2,ATHD2B,HD2,HD2B,HDA4,HDT02,HDT2","histone deacetylase 2B",1
"Bra003949","Bra003949","PF04874","PTHR23405","KOG3064","","","AT1G23280.1","","MAK16 protein-related",1
"Bra034758","Bra034758","PF00022","PTHR11937","KOG0676","","K11672","AT3G12380.1","ARP5,ATARP5","actin-related protein 5",1
"Bra010228","Bra010228","PF02362","","","","","AT4G31610.1","ATREM1,REM1","Transcriptional factor B3 family protein",1
"Bra022878","Bra022878","PF01248","PTHR11843","KOG3406","","K02951","AT2G32060.1","","Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein",1
"Bra014558","Bra014558","PF00281,PF00673","PTHR11994","KOG0397","","","AT2G42740.1","RPL16A","ribosomal protein large subunit 16A",1
"Bra040895","Bra040895","PF00557","PTHR10804","KOG2776","","","AT3G51800.3","ATEBP1,ATG2,EBP1","metallopeptidase M24 family protein",1
"Bra012012","Bra012012","PF00687","PTHR23105","KOG1570","","","AT2G27530.1","PGY1","Ribosomal protein L1p/L10e family",1
"Bra033012","Bra033012","PF07039,PF00400","PTHR19877","KOG0643","","K03246","AT2G46290.1","","Transducin/WD40 repeat-like superfamily protein",1
"Bra005881","Bra005881","PF00400,PF09384","PTHR19924","KOG0310","","K14549","AT2G47990.1","EDA13,EDA19,SWA1","transducin family protein / WD-40 repeat family protein",1
"Bra030790","Bra030790","PF02798,PF00043,PF00647","PTHR11260","KOG1627","","K03233","AT1G09640.1","","Translation elongation factor EF1B, gamma chain",1
"Bra035819","Bra035819*","PF00179","PTHR11621","KOG0421","6.3.2.19","K06688","AT3G20060.1","UBC19","ubiquitin-conjugating enzyme19",1
"Bra035820","Bra035820*","PF00118","PTHR11353","KOG0360","","","AT3G20050.1","ATTCP-1,TCP-1","T-complex protein 1 alpha subunit",1
"Bra030045","Bra030045*","PF00237,PF07646,PF01344","PTHR11593","KOG3353","","","AT1G27420.1","","Galactose oxidase/kelch repeat superfamily protein",1
"Bra009706","Bra009706*","PF00366","PTHR10744","KOG1728","","K02949","AT5G23740.1","RPS11-BETA","ribosomal protein S11-beta",1
"Bra009707","Bra009707*","PF03766,PF03763","","","","","AT5G23750.2","","Remorin family protein",1
"Bra007151","Bra007151*","PF03939,PF00276,PF00106,PF08659","PTHR11620","KOG0725","","","AT3G55290.2","","NAD(P)-binding Rossmann-fold superfamily protein",1
"Bra007152","Bra007152*","PF00076,PF00098","PTHR10432","KOG4210","","","AT3G55340.1","PHIP1","phragmoplastin interacting protein 1",1
"Bra019068","Bra019068*","PF01253","PTHR10388","KOG1770","","K03113","AT4G27130.1","","Translation initiation factor SUI1 family protein",1
"Bra019069","Bra019069*","PF09756","PTHR13270","KOG3054","","","AT4G27120.1","","",1
"Bra019070","Bra019070*","PF01929","PTHR11127","KOG3421","","K02875","AT4G27090.1","","Ribosomal protein L14",1
"Bra012580","Bra012580*","PF00281,PF00673","PTHR11994","KOG0397","","","AT4G18730.1","RPL16B","ribosomal protein L16B",1
"Bra019205","Bra019205*","PF06148,PF12022","PTHR12961","KOG2307","","","AT4G24840.1","","",1
"Bra019206","Bra019206*","PF00764","PTHR11587","KOG1706","6.3.4.5","K01940","AT4G24830.1","","arginosuccinate synthase family",1
"Bra027985","Bra027985*","PF08449,PF03151","PTHR11132","KOG1441","","","AT5G42420.1","","Nucleotide-sugar transporter family protein",1
"Bra027986","Bra027986*","PF00297","PTHR11363","KOG0746","","","AT1G43170.1","ARP1,emb2207,RP1,RPL3A","ribosomal protein 1",1
"Bra008144","Bra008144*","PF01247","PTHR10902","KOG0887","","K02917","AT1G07070.1","","Ribosomal protein L35Ae family protein",1
"Bra008145","Bra008145*","PF07297","","KOG3488","","K09658","AT1G74340.1","","dolichol phosphate-mannose biosynthesis regulatory protein-related",1
"Bra019143","Bra019143*","PF03501","PTHR12146","KOG3344","","K02947","AT4G25740.1","","RNA binding Plectin/S10 domain-containing protein",1
"Bra019144","Bra019144*","PF01728,PF11861,PF07780","PTHR10920","KOG1098","","","AT4G25730.1","","FtsJ-like methyltransferase family protein",1
"Bra023796","Bra023796*","PF08423,PF00154,PF06745","PTHR22942","KOG1434","","K10872","AT3G22880.1","ARLIM15,ATDMC1,DMC1","DNA repair (Rad51) family protein",1
"Bra023797","Bra023797*","PF01105","PTHR22811","KOG1692","","","AT3G22845.1","","emp24/gp25L/p24 family/GOLD family protein",1
"Bra002799","Bra002799*","PF01336,PF00152","PTHR22594","KOG0555","6.1.1.22","K01893","AT5G56680.1","EMB2755,SYNC1,SYNC1 ARATH","Class II aminoacyl-tRNA and biotin synthetases superfamily protein",1
"Bra027789","Bra027789*","PF04427","PTHR22734","KOG2781","","K14561","AT1G63780.1","IMP4","Ribosomal RNA processing Brix domain protein",1
"tRNA-Glu","NA*",NA,NA,NA,NA,NA,NA,NA,NA,1
"tRNA-Ser","NA*",NA,NA,NA,NA,NA,NA,NA,NA,1
"tRNA-Thr","NA*",NA,NA,NA,NA,NA,NA,NA,NA,1
"tRNA-Phe","NA*",NA,NA,NA,NA,NA,NA,NA,NA,1
"Bra001934","Bra001934","PF00118","PTHR11353","KOG0356","","K04077","AT3G23990.1","HSP60,HSP60-3B","heat shock protein 60",2
"Bra030885","Bra030885","","","","","","AT1G55140.1","","Ribonuclease III family protein",2
"Bra001788","Bra001788","PF01042","PTHR11803","KOG2317","","","AT3G20390.1","","endoribonuclease L-PSP family protein",2
"Bra039865","Bra039865","PF02421,PF01926,PF06071","PTHR23305","KOG1491","","K06942","AT1G30580.1","","GTP binding",2
"Bra019994","Bra019994","","PTHR10552","KOG1644","","","AT1G09760.1","U2A\'","U2 small nuclear ribonucleoprotein A",2
"Bra030561","Bra030561","PF03208","PTHR19317","KOG3142","","","AT1G04260.1","MPI7,MPIP7,PRA1.D","CAMV movement protein interacting protein 7",2
"Bra034356","Bra034356","PF00561,PF00687","PTHR23105","KOG1570","","","AT1G08310.1","","alpha/beta-Hydrolases superfamily protein",2
"Bra001297","Bra001297","PF02359,PF02933,PF00004,PF05496,PF07724,PF07728","PTHR23077","KOG0730","","K13525","AT3G09840.1","ATCDC48,CDC48,CDC48A","cell division cycle 48",2
"Bra028189","Bra028189","","PTHR23101:SF6","","","","AT3G27750.1","","",2
"Bra030879","Bra030879","","","","","","AT1G55205.2","","",2
"Bra006338","Bra006338","PF00118","PTHR11353","KOG0359","","","AT3G02530.1","","TCP-1/cpn60 chaperonin family protein",2
"Bra003427","Bra003427*","PF08069,PF00312","PTHR11885","KOG0400","","K02953","AT4G00100.1","ATRPS13A,PFL2,RPS13,RPS13A","ribosomal protein S13A",2
"Bra003428","Bra003428*","PF00227","PTHR11599","KOG0179","3.4.25.1","K02732","AT3G60820.1","PBF1","N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily protein",2
"Bra036992","Bra036992","PF12014","","","","","AT4G33630.1","EX1","Protein of unknown function (DUF3506)",3
"Bra029071","Bra029071","PF04969","PTHR12356","KOG2265","","","AT5G53400.1","BOB1","HSP20-like chaperones superfamily protein",3
"Bra035881","Bra035881","PF02670,PF08436","","","1.1.1.267","K00099","AT5G62790.1","DXR,PDE129","1-deoxy-D-xylulose 5-phosphate reductoisomerase",3
"Bra005371","Bra005371","PF02142,PF01808","PTHR11692","KOG2555","2.1.2.3,3.5.4.10","K00602","AT2G35040.1","","AICARFT/IMPCHase bienzyme family protein",3
"Bra009004","Bra009004","PF01795,PF00206","PTHR11444","KOG1316","4.3.2.1","K01755","AT5G10920.1","","L-Aspartase-like family protein",3
"Bra018681","Bra018681","PF06984","PTHR21183","KOG3331","","","AT1G07830.1","","ribosomal protein L29 family protein",3
"Bra018137","Bra018137","PF00056,PF01073,PF02866","PTHR11540","KOG1494","1.1.1.37","K00026","AT3G47520.1","MDH","malate dehydrogenase",3
"Bra037984","Bra037984","","","","","","AT1G55205.2","","",3
"Bra011568","Bra011568","PF00160","PTHR11071","KOG0865","","","AT4G34870.1","ATCYP1,ROC5","rotamase cyclophilin 5",3
"Bra021983","Bra021983","PF01632","","","","","AT5G45590.1","","Ribosomal protein L35",3
"Bra009617","Bra009617","PF02330","PTHR10826","KOG2536","","","AT5G02050.1","","Mitochondrial glycoprotein family protein",3
"Bra014414","Bra014414","PF00160","PTHR11071","KOG0880","","","AT3G62030.1","ROC4","rotamase CYP 4",3
"Bra021937","Bra021937","PF02375,PF02373,PF02928,PF05964,PF05965","PTHR10694","KOG1246","","","AT2G34880.1","MEE27,PKDM7C","Transcription factor jumonji (jmj) family protein / zinc finger (C5HC2 type) family protein",3
"Bra005514","Bra005514","PF00118","PTHR11353","KOG0356","","K04077","AT2G33210.2","HSP60-2","heat shock protein 60-2",3
"Bra036234","Bra036234","PF00009,PF03144,PF03143","PTHR23115","KOG0460","3.6.5.3","K02358","AT4G02930.1","","GTP binding Elongation factor Tu family protein",3
"Bra032332","Bra032332","PF00560,PF11721,PF07714,PF00069","PTHR23258","KOG1187","","","AT1G29720.1","","Leucine-rich repeat transmembrane protein kinase",3
"Bra011108","Bra011108","PF00410","PTHR11758","KOG1754","","","AT4G29430.1","rps15ae","ribosomal protein S15A E",3
"Bra000853","Bra000853","PF00009,PF03144,PF03143","PTHR23115","KOG0460","3.6.5.3","K02358","AT4G02930.1","","GTP binding Elongation factor Tu family protein",3
"Bra022298","Bra022298","PF10213","PTHR13490:SF4","","","","AT3G18240.1","","Ribosomal protein S24/S35, mitochondrial",3
"Bra005607","Bra005607","PF05899","","","","","AT2G32650.1","","RmlC-like cupins superfamily protein",3
"Bra000989","Bra000989","PF00572","PTHR11545","KOG3203","","K02871","AT3G01790.1","","Ribosomal protein L13 family protein",3
"Bra005097","Bra005097","PF03647","PTHR12668","KOG4267","","","AT2G38550.1","","Transmembrane proteins 14C",3
"Bra015538","Bra015538","","","","","","AT1G06950.1","ATTIC110,TIC110","translocon at the inner envelope membrane of chloroplasts 110",3
"Bra035251","Bra035251","PF00889","PTHR11741","KOG1071","","","AT4G11120.1","","translation elongation factor Ts (EF-Ts), putative",3
"Bra024688","Bra024688","PF00856","PTHR12197","","","","AT1G26760.1","ATXR1,SDG35","SET domain protein 35",3
"Bra035119","Bra035119","PF00171","PTHR11699","KOG2451","1.2.1.16","K00135","AT1G79440.1","ALDH5F1,SSADH,SSADH1","aldehyde dehydrogenase 5F1",3
"Bra001020","Bra001020","PF01053,PF01212","PTHR11808","KOG0053","2.5.1.48","K01739","AT3G01120.1","ATCYS1,CGS,CGS1,MTO1","Pyridoxal phosphate (PLP)-dependent transferases superfamily protein",3
"Bra018381","Bra018381","PF02953","PTHR11038","KOG3480","","","AT2G29530.1","TIM10","Tim10/DDP family zinc finger protein",3
"Bra032697","Bra032697","PF00106,PF08659","PTHR19410","KOG0725","1.1.1.294","K13606","AT4G13250.1","NYC1","NAD(P)-binding Rossmann-fold superfamily protein",3
"Bra014184","Bra014184","PF05140","","","","K07399","AT1G49380.1","","cytochrome c biogenesis protein family",3
"Bra023312","Bra023312","PF00270,PF00271","PTHR10967","KOG0329","","","AT5G11170.1","","DEAD/DEAH box RNA helicase family protein",3
"Bra005668","Bra005668","PF04525","","","","","AT5G01750.2","","Protein of unknown function (DUF567)",3
"Bra006380","Bra006380","","","","","","AT5G16950.1","","",3
"Bra026790","Bra026790","PF10250","","","","","AT1G14970.1","","O-fucosyltransferase family protein",3
"Bra005677","Bra005677","PF00210","PTHR11431","KOG2332","1.16.3.1","K00522","AT5G01600.1","ATFER1,FER1","ferretin 1",3
"Bra019071","Bra019071","PF00085,PF07970","PTHR10984","KOG2667","","","AT4G27080.1","ATPDI7,ATPDIL5-4,PDI7,PDIL5-4","PDI-like 5-4",3
"Bra026338","Bra026338","","","","","","","","",3
"Bra027452","Bra027452","PF00342","PTHR11469","KOG2446","5.3.1.9","K01810","AT5G42740.1","","Sugar isomerase (SIS) family protein",3
"Bra039311","Bra039311*","PF03766,PF03763","","","","","AT2G45820.1","","Remorin family protein",3
"Bra039312","Bra039312*","PF00270,PF00271","PTHR10967","KOG0326","","","AT2G45810.1","","DEA(D/H)-box RNA helicase family protein",3
"Bra039314","Bra039314*","PF08282,PF03332","PTHR10466","KOG3189","5.4.2.8","K01840","AT2G45790.1","ATPMM,PMM","phosphomannomutase",3
"Bra039315","Bra039315*","PF02881,PF06414,PF00448","PTHR11564","","","","AT2G45770.1","CPFTSY,FRD4","signal recognition particle receptor protein, chloroplast (FTSY)",3
"Bra024320","Bra024320*","PF00828","PTHR12934","KOG0846","","","AT5G64670.1","","Ribosomal protein L18e/L15 superfamily protein",3
"Bra024321","Bra024321*","","PTHR12746","","","","AT5G64690.1","","neurofilament triplet H protein-related",3
"Bra019634","Bra019634*","PF00224,PF02887","PTHR11817","KOG2323","2.7.1.40","K00873","AT3G52990.1","","Pyruvate kinase family protein",3
"Bra019635","Bra019635*","","","","","","","","",3
"Bra010620","Bra010620*","PF00012,PF06723,PF02782","PTHR19375","KOG0102","","K04043","AT4G37910.1","mtHsc70-1","mitochondrial heat shock protein 70-1",3
"Bra010621","Bra010621*","PF10664","","","","","AT4G37925.1","NDH-M","subunit NDH-M of NAD(P)H:plastoquinone dehydrogenase complex",3
"Bra034368","Bra034368*","","","","","","AT2G27775.1","","",3
"Bra034369","Bra034369*","","PTHR20957:SF1","","","","AT5G27300.1","","pentatricopeptide (PPR) repeat-containing protein",3
"Bra016541","Bra016541*","PF00956","PTHR11875","KOG1508","","K11290","AT1G18800.1","NRP2","NAP1-related protein 2",3
"Bra016542","Bra016542*","PF02042","","","","","AT1G18790.1","","RWP-RK domain-containing protein",3
"Bra009571","Bra009571*","","PTHR13976","","","","AT5G02740.1","","Ribosomal protein S24e family protein",3
"Bra009572","Bra009572*","PF00188","PTHR10334","KOG3017","","","AT5G02730.1","","CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein",3
"Bra031347","Bra031347*","PF07970","PTHR10984","KOG2667","","","AT3G22290.1","","Endoplasmic reticulum vesicle transporter protein",3
"Bra031348","Bra031348*","PF00338","PTHR11700","","","","AT3G22300.1","RPS10","ribosomal protein S10",3
"Bra031349","Bra031349*","PF00270,PF00271","PTHR10967","KOG0331","","","AT3G22310.1","ATRH9,PMH1","putative mitochondrial RNA helicase 1",3
"Bra003001","Bra003001*","PF00027","PTHR10217","KOG0498","","","AT5G54250.1","ATCNGC4,CNGC4,DND2,HLM1","cyclic nucleotide-gated cation channel 4",3
"Bra003002","Bra003002*","PF06764","","","","","AT5G54240.1","","Protein of unknown function (DUF1223)",3
"Bra031789","Bra031789*","PF00646","","","","","AT2G32560.1","","F-box family protein",3
"Bra031790","Bra031790*","PF00026,PF03489,PF05184","PTHR13683","KOG1339","3.4.23.40","K08245","AT1G11910.1","APA1,ATAPA1","aspartic proteinase A1",3
"Bra038600","Bra038600","PF02466","","KOG4608","","","AT5G63000.1","","Mitochondrial import inner membrane translocase subunit Tim17/Tim22/Tim23 family protein",4
"Bra001306","Bra001306","PF00831","PTHR13872","KOG3436","","K02918","AT3G09500.1","","Ribosomal L29 family protein",4
"Bra039041","Bra039041","PF01199","PTHR10759","KOG1790","","K02915","AT3G28900.1","","Ribosomal protein L34e superfamily protein",4
"Bra007930","Bra007930","","","","","","AT1G70620.3","","cyclin-related",4
"Bra029780","Bra029780","PF00573","PTHR19431","KOG1475","","K02930","AT3G09630.1","","Ribosomal protein L4/L1 family",4
"Bra018549","Bra018549","PF02518,PF01119,PF08676,PF04969","PTHR10073","KOG3158","","K10858","AT4G02460.1","PMS1","DNA mismatch repair protein, putative",4
"Bra022114","Bra022114","PF09598,PF04774","PTHR12299","KOG2945","","","AT4G17520.1","","Hyaluronan / mRNA binding family",4
"Bra018454","Bra018454","PF00412","PTHR18973","KOG1700","","","AT1G10200.1","WLIM1","GATA type zinc finger transcription factor family protein",4
"Bra013804","Bra013804","PF08627","","","","","AT4G24460.1","CLT2","CRT (chloroquine-resistance transporter)-like transporter 2",4
"Bra040120","Bra040120","PF06026","PTHR11934","KOG3075","","","AT3G04790.1","","Ribose 5-phosphate isomerase, type A protein",4
"Bra039014","Bra039014","PF01778","PTHR10544","KOG3412","","K02903","AT2G19730.1","","Ribosomal L28e protein family",4
"Bra035980","Bra035980","PF00347","PTHR11655","KOG3255","","K02940","AT1G33140.1","PGY2","Ribosomal protein L6 family",4
"Bra039066","Bra039066","PF00542","PTHR11809","KOG1715","","K02935","AT3G27850.1","RPL12-C","ribosomal protein L12-C",4
"Bra033473","Bra033473","PF00153","PTHR11896","KOG0752","","","AT3G51870.1","","Mitochondrial substrate carrier family protein",4
"Bra005923","Bra005923","PF08071,PF01479,PF00900,PF00467","PTHR11581","KOG0378","","K02987","AT5G07090.1","","Ribosomal protein S4 (RPS4A) family protein",4
"Bra009940","Bra009940","PF00828","PTHR10934","KOG1714","","K02883","AT3G05590.1","RPL18","ribosomal protein L18",4
"Bra017279","Bra017279","PF00009,PF03144,PF03764,PF00679","PTHR23115","KOG0469","3.6.5.3","K03234","AT1G56070.1","LOS1","Ribosomal protein S5/Elongation factor G/III/V family protein",4
"Bra005745","Bra005745","PF00164","PTHR11652","KOG1749","","","AT5G02960.1","","Ribosomal protein S12/S23 family protein",4
"Bra006553","Bra006553","PF01201","PTHR10394","KOG3283","","K02995","AT5G59240.1","","Ribosomal protein S8e family protein",4
"Bra003512","Bra003512","PF01248,PF01423","PTHR12777","KOG3166","","","AT2G47610.1","","Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein",4
"Bra006567","Bra006567","PF00190,PF07883","","","","","AT5G20630.1","ATGER3,GER3,GLP3,GLP3A,GLP3B","germin 3",4
"Bra003471","Bra003471","PF02681","","","","","AT3G61770.1","","Acid phosphatase/vanadium-dependent haloperoxidase-related protein",4
"Bra006936","Bra006936","","PTHR10774","","","","AT5G04220.2","ATSYTC,NTMC2T1.3,NTMC2TYPE1.3,SYT3,SYTC","Calcium-dependent lipid-binding (CaLB domain) family protein",4
"Bra040197","Bra040197","PF01657,PF10440,PF05033,PF00856,PF00238","PTHR11761","KOG0901","","","AT3G04380.1","SDG31,SUVR4","SET-domain containing protein lysine methyltransferase family protein",4
"Bra005180","Bra005180","PF01158","PTHR10114","KOG3452","","K02920","AT3G53740.2","","Ribosomal protein L36e family protein",4
"Bra000159","Bra000159","PF00466,PF00428","PTHR21141","KOG0815","","K02941","AT2G40010.1","","Ribosomal protein L10 family protein",4
"Bra033172","Bra033172","PF03141,PF08241","PTHR10108:SF26","","","","AT4G10440.1","","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein",4
"Bra036611","Bra036611","PF00828","PTHR10934","KOG1714","","K02883","AT5G27850.1","","Ribosomal protein L18e/L15 superfamily protein",4
"Bra036448","Bra036448","PF00291","PTHR10314","KOG1252","2.5.1.47","K01738","AT3G03630.1","CS26","cysteine synthase 26",4
"Bra002045","Bra002045","PF00411","PTHR11759","KOG0407","","K02955","AT3G11510.1","","Ribosomal protein S11 family protein",4
"Bra010413","Bra010413","PF00085,PF07970","PTHR10984","KOG2667","","","AT4G27080.1","ATPDI7,ATPDIL5-4,PDI7,PDIL5-4","PDI-like 5-4",4
"Bra039999","Bra039999","PF00347","PTHR11655","KOG3255","","K02940","AT1G33140.1","PGY2","Ribosomal protein L6 family",4
"Bra000242","Bra000242","PF00333,PF03719","PTHR13718","KOG0877","","K02981","AT1G58983.1","","Ribosomal protein S5 family protein",4
"Bra012667","Bra012667*","PF00827","PTHR11847","KOG1678","","K02877","AT4G16720.1","","Ribosomal protein L23/L15e family protein",4
"Bra012694","Bra012694*","PF00827","PTHR11847","KOG1678","","K02877","AT4G16720.1","","Ribosomal protein L23/L15e family protein",4
"Bra011794","Bra011794*","PF00012,PF06723","PTHR19375","KOG0102","","K04043","AT4G37910.1","mtHsc70-1","mitochondrial heat shock protein 70-1",4
"Bra011795","Bra011795*","","","","","","AT4G37920.1","","",4
"Bra002290","Bra002290*","PF01201","PTHR10394","KOG3283","","K02995","AT5G59240.1","","Ribosomal protein S8e family protein",4
